-0.001034	0.001093	0.001975	0.001975	-0.002475	0.002518	0.001387	0.001387	0.011585	0.012199	0.025108	0.025304	-0.028533	0.036469	0.000382	0.000696	-0.013573	0.016830	-0.002764	0.011122	0.000605	0.005421	0.010876	0.026694	0.000120	0.000406	0.000194	0.000194	0.002164	0.003997	0.000029	0.000029	-0.008378	0.010719	0.000822	0.001569	-0.000592	0.001704	0.012678	0.013014	-0.109794	0.113123	0.071817	0.087920	-0.062645	0.065289	0.160877	0.168040	0.051198	0.191703	0.150061	0.253118	-0.191938	0.214891	-0.115758	0.252079	-0.002175	0.002175	0.000627	0.007766	-0.014949	0.018621	-0.004139	0.006605	-0.000520	0.000992	0.002532	0.002914	-0.002394	0.002814	0.000844	0.001082	-0.015893	0.026711	0.006606	0.024953	-0.004981	0.019999	0.022931	0.031307	0.139292	0.445594	-0.031650	0.192935	0.203743	0.479777	0.118521	0.238959	-0.014714	0.019264	0.002398	0.003648	-0.002819	0.012356	0.012680	0.015520	-0.000018	0.000047	0.002898	0.002921	-0.003499	0.003524	0.000008	0.000026	0.001563	0.002463	0.002123	0.003468	-0.001673	0.007851	0.001110	0.002454	0.024637	0.044879	0.009410	0.014052	0.004594	0.016484	0.009765	0.017766	-0.005362	0.005362	-0.001409	0.001647	-0.000129	0.000403	0.000676	0.001713	
-0.000415	0.001013	-0.000142	0.000259	0.000069	0.000176	0.001017	0.001326	-0.005655	0.041522	0.011687	0.012351	-0.006044	0.008990	0.025245	0.026440	0.003605	0.021761	0.009624	0.043083	-0.055429	0.065879	-0.034029	0.045975	-0.000185	0.000220	-0.001428	0.001477	-0.001354	0.002080	-0.002406	0.003004	-0.001589	0.005058	0.000375	0.005357	-0.002394	0.003431	-0.000214	0.003093	0.004380	0.032296	0.010081	0.020127	-0.007629	0.043471	0.019747	0.033748	-0.009130	0.296117	0.106372	0.476288	0.040684	0.385147	0.040538	0.336957	-0.004175	0.010171	-0.000262	0.001387	0.007781	0.016948	0.020952	0.029508	0.000084	0.001577	0.026642	0.026851	-0.031930	0.032483	0.000168	0.000304	0.005122	0.022526	0.037274	0.053750	-0.054839	0.083279	0.006056	0.015713	0.150904	0.378844	0.096160	0.224353	-0.016397	0.315409	0.028504	0.167167	-0.006352	0.008352	-0.004736	0.005936	0.000132	0.003299	0.001928	0.006576	-0.001509	0.001871	-0.000171	0.000171	0.000150	0.000150	0.001364	0.001894	0.001890	0.002336	0.028084	0.028747	-0.029939	0.032690	-0.000169	0.000327	0.010252	0.042050	0.031887	0.047125	-0.006670	0.049290	0.008926	0.029245	-0.003011	0.003136	-0.001946	0.001975	0.000119	0.000817	0.001345	0.005031	
-0.004156	0.004284	0.000928	0.000985	-0.000163	0.001184	0.002497	0.002544	-0.001389	0.001536	0.017976	0.020510	-0.017570	0.017570	0.001510	0.003467	-0.022489	0.024333	0.001336	0.001416	0.001065	0.004885	0.020045	0.020093	-0.000670	0.001131	0.000195	0.000525	0.000201	0.000873	0.000275	0.000679	-0.007279	0.012882	0.003241	0.003444	-0.000300	0.002794	0.007457	0.008045	-0.122434	0.123266	0.142660	0.144261	-0.095274	0.103785	0.069387	0.073390	0.007840	0.085287	0.246219	0.294929	-0.094766	0.264176	0.004637	0.059423	-0.038561	0.038561	-0.027220	0.027796	-0.000407	0.000519	0.024676	0.050532	0.002160	0.003554	0.000530	0.001445	0.000630	0.002432	-0.000315	0.001387	-0.175248	0.205346	-0.006533	0.012397	0.014818	0.020056	0.121644	0.151092	0.172339	0.407555	0.165585	0.232535	0.013710	0.467791	0.080242	0.120942	-0.008364	0.009465	-0.002804	0.008285	-0.002084	0.007133	-0.003989	0.009661	-0.000105	0.000221	0.000713	0.001352	-0.000539	0.000655	0.000034	0.000379	0.020106	0.021524	0.019121	0.020442	0.005565	0.021169	-0.000227	0.001794	-0.024010	0.089327	-0.013073	0.026982	0.037289	0.078319	0.022788	0.033697	-0.000016	0.000265	0.001640	0.001670	-0.004693	0.005095	0.000431	0.000471	
-0.000222	0.003108	0.008966	0.009207	-0.001814	0.004322	0.001399	0.001640	-0.013235	0.017416	0.001954	0.001954	-0.004827	0.026510	0.040101	0.040101	-0.007198	0.007988	0.005966	0.006993	-0.026792	0.034524	0.013104	0.028521	-0.000873	0.001057	0.001071	0.001096	-0.003043	0.004772	0.003172	0.003322	-0.053029	0.071418	0.006416	0.050876	-0.004291	0.018308	0.025846	0.036074	0.366431	0.397442	-0.118341	0.419680	0.033568	0.160581	-0.094414	0.099310	-0.027588	0.050737	0.005059	0.014599	-0.018755	0.052806	0.131891	0.142776	-0.007859	0.012080	0.002697	0.003420	-0.005820	0.009029	0.034134	0.035609	-0.042227	0.043615	-0.100460	0.100665	0.003928	0.006164	-0.002504	0.030481	0.116647	0.150066	0.209679	0.245741	-0.164062	0.218517	0.023348	0.060708	-0.030191	0.045401	0.076641	0.090150	-0.214599	0.237563	0.111116	0.131220	0.000286	0.002770	0.010385	0.011235	-0.026696	0.037494	0.001761	0.004370	-0.004162	0.005400	-0.011623	0.011635	0.000814	0.000831	0.000069	0.002753	-0.006546	0.028850	0.043792	0.046124	-0.002978	0.025659	0.021190	0.022203	-0.003470	0.011347	0.016715	0.017068	-0.006211	0.010005	0.015147	0.015500	-0.003206	0.003220	0.000354	0.000399	-0.000801	0.000802	0.008367	0.008418	
0.003719	0.008932	-0.001565	0.004354	0.000677	0.001377	-0.000218	0.000949	0.032518	0.050170	0.009488	0.024425	0.005930	0.016155	-0.001268	0.005183	0.002134	0.010229	-0.008363	0.012463	0.001353	0.001699	-0.005483	0.008242	-0.004700	0.006210	-0.005183	0.012847	-0.000138	0.000647	0.000223	0.001212	0.002490	0.045451	-0.008698	0.028346	0.003814	0.016805	0.002251	0.013161	0.201595	0.296361	0.079924	0.183993	-0.007717	0.103294	-0.002624	0.029629	-0.024719	0.108354	-0.018220	0.058879	-0.002736	0.039391	0.005667	0.057631	0.010902	0.034836	-0.063575	0.093144	0.002263	0.004451	-0.009051	0.013483	-0.025583	0.033476	-0.005064	0.032410	-0.006941	0.015856	0.005308	0.007190	0.073564	0.292576	0.014922	0.280414	0.019847	0.081297	-0.082513	0.250832	-0.033840	0.102799	-0.043269	0.146345	-0.032062	0.350511	-0.229566	0.523540	-0.004431	0.006887	-0.051168	0.063690	-0.008586	0.011405	-0.037118	0.045268	-0.003057	0.003175	-0.004286	0.005046	-0.001181	0.001245	-0.000435	0.002098	0.027820	0.043170	0.007453	0.048127	-0.004075	0.006846	-0.017022	0.020097	0.026108	0.026548	-0.048605	0.053240	0.023912	0.034613	-0.084767	0.086185	0.002713	0.009414	0.000150	0.002171	0.017233	0.017455	0.005315	0.005916	
0.006800	0.006925	0.003682	0.005737	0.000880	0.002652	-0.000304	0.000733	-0.007246	0.018647	-0.009723	0.018995	-0.016444	0.021459	-0.009571	0.019720	0.012462	0.034083	-0.003719	0.017253	0.028383	0.033555	0.002695	0.020537	0.000847	0.003884	0.000597	0.000597	0.002634	0.003702	0.000572	0.000572	-0.005196	0.005400	0.009944	0.027725	-0.021764	0.022783	-0.002431	0.013320	-0.036985	0.043909	0.032574	0.256713	-0.119205	0.129324	-0.093251	0.166982	0.137287	0.154631	0.244901	0.270301	-0.106929	0.231661	-0.016805	0.036817	-0.006582	0.008334	-0.002205	0.009697	-0.001053	0.009265	0.004062	0.019312	-0.030234	0.043780	0.001881	0.012557	-0.002564	0.006191	0.012203	0.012688	-0.030644	0.048064	-0.037755	0.124498	-0.079821	0.085781	-0.062624	0.089231	0.486512	0.490151	0.117394	0.158526	0.030223	0.186701	-0.002513	0.019900	-0.003828	0.005425	-0.004748	0.010562	-0.007118	0.009591	-0.001741	0.018346	-0.004234	0.004329	0.000017	0.001692	-0.002765	0.003367	0.003226	0.005159	-0.009455	0.014737	0.003425	0.005818	-0.001892	0.003999	0.007726	0.009255	0.025916	0.027952	0.050984	0.053886	-0.018158	0.029200	-0.001233	0.008359	-0.000255	0.000397	0.000047	0.001438	-0.000668	0.001121	-0.001771	0.002842	
-0.002380	0.002380	0.001467	0.001482	-0.003570	0.003570	0.004945	0.004960	0.007833	0.010255	0.020882	0.041087	-0.043438	0.051538	-0.008655	0.009750	0.001964	0.015922	0.007985	0.024163	0.004363	0.017194	0.003418	0.016271	-0.000170	0.002455	0.001065	0.001065	0.002185	0.003445	0.001700	0.001700	-0.002958	0.005573	0.006493	0.007906	-0.012079	0.013573	0.006790	0.007372	-0.124612	0.174541	0.051009	0.142060	-0.156322	0.168889	0.017419	0.070993	0.291691	0.306716	0.145453	0.322935	-0.019139	0.142099	-0.085192	0.094207	-0.009652	0.010127	-0.003584	0.011792	-0.006210	0.007544	-0.003623	0.014410	-0.007752	0.007807	0.006724	0.007886	-0.023641	0.024082	0.025682	0.028471	-0.171011	0.204564	-0.060865	0.083726	-0.012639	0.044352	0.084582	0.161448	0.371922	0.394830	0.194043	0.208041	-0.006683	0.086651	-0.011485	0.045422	-0.002880	0.013483	-0.001005	0.004694	-0.001205	0.013560	-0.002488	0.016740	-0.000073	0.000326	0.000186	0.000480	-0.000140	0.001847	0.000248	0.000993	0.039882	0.044307	-0.034215	0.034384	0.024054	0.024706	-0.008430	0.012543	-0.011372	0.074959	0.025756	0.026129	-0.013690	0.030388	0.013702	0.017489	0.000406	0.000578	0.003988	0.005075	-0.007389	0.008188	0.001005	0.001544	
-0.005913	0.005964	0.000021	0.000459	-0.000062	0.000114	0.001695	0.001908	-0.007925	0.013559	0.009112	0.026073	-0.026909	0.028310	-0.010373	0.018475	0.057569	0.058003	0.002696	0.034180	0.005074	0.011369	-0.011872	0.012090	0.000019	0.000733	-0.002368	0.002598	0.000365	0.000815	-0.001234	0.002135	-0.012114	0.012766	0.004983	0.005312	-0.015426	0.028238	0.026140	0.031477	-0.183414	0.185457	-0.014294	0.035052	-0.022246	0.022927	0.109859	0.142313	0.163532	0.163532	0.348357	0.370515	-0.029247	0.160375	-0.008226	0.008226	-0.001973	0.003848	-0.000288	0.008539	0.003038	0.021045	-0.006752	0.020029	-0.001695	0.004273	0.001678	0.002627	-0.000854	0.004178	0.001658	0.005003	0.151978	0.253320	-0.233853	0.263351	0.076887	0.084301	-0.016933	0.103380	-0.024740	0.246525	0.226643	0.299550	-0.125550	0.155212	0.152373	0.160741	-0.010143	0.011076	0.018798	0.019572	-0.032240	0.039508	0.012922	0.016606	-0.000031	0.000061	0.000764	0.001051	-0.003574	0.004075	0.000092	0.000307	0.032230	0.058011	-0.012095	0.015948	0.007224	0.016577	0.006167	0.012097	-0.047087	0.051464	0.010095	0.012253	-0.014920	0.017078	0.019956	0.021480	0.001920	0.001920	0.005235	0.005279	-0.009759	0.012141	-0.000202	0.000202	
0.000531	0.006141	0.000974	0.001773	0.003036	0.003957	0.003399	0.003735	0.011447	0.035099	-0.037156	0.040754	0.028404	0.032222	-0.012195	0.034197	0.039203	0.039963	0.018491	0.024406	0.059319	0.072014	-0.000704	0.001188	-0.001756	0.002826	-0.001369	0.001971	0.000388	0.001835	0.000293	0.003827	-0.008354	0.011953	0.024701	0.048550	-0.040432	0.041591	-0.013398	0.034887	0.227011	0.275299	0.141403	0.240377	0.110412	0.319909	-0.059003	0.090325	-0.042630	0.096168	-0.027512	0.046619	0.051452	0.070342	0.023522	0.122389	0.005933	0.022263	-0.003488	0.007411	0.001012	0.006811	0.002767	0.013918	-0.002365	0.010687	-0.002715	0.022571	-0.020993	0.030597	-0.002664	0.008756	0.167929	0.227403	0.406071	0.483528	-0.095411	0.198829	-0.021695	0.061997	-0.045141	0.068275	-0.011376	0.085811	-0.063127	0.108261	-0.012996	0.151636	0.003015	0.014932	0.001419	0.017345	-0.010246	0.023095	0.000211	0.017182	-0.004551	0.004700	-0.000582	0.001118	-0.000704	0.000730	0.002842	0.003751	0.026459	0.030383	0.059701	0.064527	-0.018183	0.041820	-0.000520	0.007568	-0.000035	0.003096	-0.001592	0.011774	-0.014240	0.037498	-0.012104	0.024418	0.005191	0.007350	-0.000043	0.000313	0.002583	0.002845	0.001935	0.002039	
0.001158	0.001720	0.004034	0.004993	-0.004428	0.005149	0.000032	0.000596	-0.005714	0.009470	0.006999	0.008513	-0.018912	0.030483	0.024878	0.025527	-0.000396	0.000910	0.015169	0.016075	-0.039557	0.039844	-0.006286	0.006958	-0.000039	0.000291	0.001579	0.001633	-0.005104	0.005290	0.000345	0.000400	-0.042644	0.043396	-0.002823	0.005486	-0.000224	0.002002	0.034099	0.039334	-0.003727	0.085187	0.171473	0.212366	-0.061311	0.176457	0.085346	0.115848	-0.056335	0.056335	-0.010868	0.069938	-0.073809	0.073809	0.223387	0.293254	-0.006422	0.007071	0.008376	0.008736	-0.019218	0.027658	0.012537	0.015053	-0.029962	0.030652	0.008532	0.012579	-0.007888	0.016570	0.040301	0.043533	-0.124952	0.270071	0.257431	0.303909	-0.069270	0.100025	0.111008	0.139053	0.135759	0.145151	-0.250733	0.464238	-0.013235	0.115466	-0.129750	0.154795	-0.011995	0.013534	0.000483	0.000546	0.000724	0.002830	0.034072	0.034134	-0.003091	0.003540	0.000789	0.000997	-0.000194	0.003468	0.006054	0.007670	-0.012024	0.012456	-0.038313	0.084527	-0.009666	0.009954	-0.023126	0.030777	0.041971	0.042246	0.001418	0.016253	0.005600	0.022846	-0.005640	0.006228	-0.000595	0.000799	0.000017	0.001211	-0.001199	0.001398	-0.000405	0.001379	
